Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33,1,2,1,1,4,0,780,4,1,3,1,6,4,0,2686,1,0,1,13,3,3,80,0,10,2,2,10,9,7,8
28,0,2,2,26,3,1,1387,3,1,2,2,7,1,2,4724,1,0,0,11,3,3,80,1,5,0,3,5,3,0,4
38,0,2,1,1,1,1,662,3,0,3,1,6,1,0,2619,3,0,0,17,3,4,80,0,8,3,2,0,0,0,0
52,0,0,2,29,4,1,2019,1,1,3,1,8,4,1,3482,2,0,0,15,3,2,80,2,16,3,2,9,8,0,0
36,0,2,1,5,2,1,304,4,1,3,2,2,2,0,5914,8,0,0,16,3,4,80,0,16,3,4,13,11,3,7
40,0,2,1,20,4,5,1092,1,1,3,3,0,4,2,10322,4,0,0,20,4,4,80,1,14,6,3,11,10,11,1
55,1,2,2,2,1,3,842,3,1,3,2,7,4,0,5160,4,0,0,16,3,3,80,0,12,3,2,9,7,7,3
32,0,2,2,6,4,3,125,2,1,3,2,7,3,0,5010,1,0,0,16,3,1,80,0,12,0,3,11,8,5,7
28,0,2,1,1,3,1,1506,1,1,2,1,6,3,1,1563,1,0,0,14,3,4,80,1,1,2,1,1,0,0,0
31,1,2,1,22,4,3,1389,4,1,3,2,4,3,2,6179,1,0,1,15,3,4,80,2,10,3,2,10,2,6,7
37,1,2,1,10,4,3,1809,4,1,3,2,4,1,0,4213,1,0,0,15,3,2,80,0,10,4,1,10,3,0,8
55,0,2,1,2,3,1,505,3,0,3,4,3,4,0,16659,2,0,1,13,3,3,80,0,30,2,3,5,4,1,2
29,0,2,1,9,3,1,1558,3,1,4,1,6,3,2,2451,6,0,0,18,3,1,80,2,5,2,2,1,0,0,0
46,0,2,1,2,4,3,1789,3,1,3,5,5,4,1,19328,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2
35,0,2,1,7,2,1,1601,3,1,2,1,2,4,2,2690,1,0,0,18,3,4,80,1,1,5,2,1,0,0,1
55,0,2,2,26,5,2,1578,3,1,2,5,3,4,2,19586,1,0,0,21,4,3,80,1,36,3,3,36,6,2,13
42,0,2,2,1,1,1,387,2,1,3,2,7,3,2,4907,1,0,0,25,4,3,80,0,20,3,3,20,16,11,6
31,0,2,2,7,3,5,416,2,1,4,2,7,4,2,6929,4,0,0,11,3,2,80,1,10,3,2,8,7,7,7
56,0,2,1,9,3,3,762,3,1,3,4,0,4,2,11103,7,0,0,11,3,3,80,0,30,1,2,10,7,1,1
29,1,2,1,1,2,1,816,2,0,2,1,2,1,2,2319,1,0,1,11,3,4,80,1,1,1,3,1,0,0,0
30,1,2,2,9,3,3,1876,2,1,3,1,8,4,0,1081,1,0,0,13,3,3,80,0,1,3,2,1,0,0,0
36,0,2,1,10,4,5,1312,4,0,3,3,0,3,2,7094,3,0,0,12,3,1,80,0,10,0,3,7,7,1,7
24,1,2,1,17,2,1,1219,4,0,3,1,2,2,2,2210,1,0,0,13,3,1,80,1,1,3,1,1,0,0,0
30,0,2,2,7,4,2,1428,4,0,3,2,7,1,1,4779,7,0,0,14,3,2,80,2,8,3,3,3,2,0,2
29,0,2,1,8,1,0,1544,3,0,1,2,0,1,2,9715,3,0,0,13,3,3,80,1,9,3,3,7,7,0,7
40,0,2,1,2,3,1,1346,3,1,3,2,6,4,0,4661,1,0,0,13,3,3,80,0,9,4,3,9,8,8,8
39,0,1,1,8,1,1,602,3,0,3,1,2,3,2,3755,1,0,0,11,3,1,80,1,8,3,3,8,3,0,7
41,1,2,1,12,3,5,58,2,0,3,5,5,3,2,19545,1,0,0,12,3,4,80,0,23,0,3,22,15,15,8
37,0,2,2,6,4,3,378,3,1,3,2,7,4,2,6502,4,0,0,14,3,2,80,1,7,5,4,5,4,0,1
45,0,2,1,2,2,0,1635,4,0,2,2,4,4,1,5770,1,0,0,19,3,1,80,2,10,3,3,10,7,3,9
36,1,2,2,9,4,1,27,3,1,2,1,8,1,0,3407,7,0,0,23,4,2,80,0,10,4,3,5,3,0,3
53,1,2,2,24,4,1,1968,1,1,3,3,7,1,0,10448,6,0,1,13,3,2,80,0,15,2,2,2,2,2,2
40,0,2,1,2,4,3,2051,3,0,3,1,6,3,2,2001,2,0,0,14,3,2,80,3,20,2,3,5,3,0,2
33,0,2,2,10,5,2,1268,4,1,4,3,7,3,1,8380,0,0,1,14,3,4,80,2,10,3,3,9,8,0,8
44,0,2,1,1,3,3,2020,2,1,3,1,6,4,0,2436,6,0,1,12,3,3,80,0,6,2,3,4,3,1,2
50,0,2,1,28,1,3,716,4,1,4,1,2,3,2,3221,1,0,1,11,3,3,80,3,20,3,3,20,8,3,8
29,0,2,0,17,3,0,1419,2,1,2,3,1,1,0,7988,1,0,0,13,3,1,80,0,10,3,2,10,9,0,9
33,1,2,2,16,3,2,819,1,0,3,2,7,1,0,5324,5,0,0,15,3,3,80,0,6,3,3,3,2,0,2
46,1,2,2,10,3,1,1869,3,0,3,3,7,2,2,7314,5,0,0,21,4,3,80,3,14,2,3,8,7,0,7
35,0,0,1,11,2,3,70,3,1,2,3,0,1,2,9884,2,0,1,13,3,3,80,1,10,3,3,4,0,2,3
47,0,2,2,14,3,3,1503,3,0,3,2,7,3,2,4591,3,0,1,17,3,3,80,1,11,4,2,5,4,1,2
41,0,2,1,12,4,1,1158,2,1,3,1,2,4,2,4766,3,0,1,11,3,1,80,1,6,4,3,1,0,0,0
32,0,2,1,1,3,1,96,2,1,3,2,6,2,2,6220,1,0,0,17,3,2,80,2,10,3,3,10,4,0,9
38,0,2,1,4,2,3,1687,4,0,3,1,2,3,2,3306,7,0,0,19,3,4,80,1,7,5,2,0,0,0,0
36,1,2,2,3,1,1,967,3,1,2,3,7,4,2,10325,1,0,1,11,3,1,80,1,16,6,3,16,7,3,7
46,0,2,0,5,2,3,103,2,1,3,2,1,2,1,5021,8,0,1,22,4,4,80,1,16,2,3,4,2,0,2
20,0,2,1,1,3,1,657,4,0,2,1,6,2,0,2836,1,0,0,13,3,4,80,0,1,0,4,1,0,0,0
48,0,2,2,2,1,2,712,2,1,4,2,7,2,2,8120,3,0,0,12,3,4,80,0,12,3,3,2,2,2,2
43,0,2,2,25,3,3,1076,3,1,2,3,7,4,1,10798,5,0,0,13,3,3,80,1,18,5,3,1,0,0,0
37,0,2,1,10,3,3,486,3,0,3,1,2,1,2,3452,6,0,0,20,4,2,80,1,17,3,3,5,4,0,3
49,0,2,1,22,4,0,1655,1,0,3,4,5,2,2,16413,3,0,0,16,3,2,80,2,27,2,3,4,2,1,2
44,1,1,1,24,3,1,392,4,1,3,1,2,3,1,3161,3,0,1,22,4,4,80,1,19,0,1,1,0,0,0
48,0,2,1,1,4,1,664,4,0,2,4,3,1,2,15402,7,0,0,11,3,1,80,1,21,3,1,3,2,0,2
20,1,2,1,11,3,3,1016,4,0,2,1,6,1,0,2600,1,0,1,15,3,1,80,0,1,2,3,1,0,0,0
28,0,0,0,1,2,1,1858,3,1,3,1,1,4,1,2706,1,0,0,15,3,2,80,1,3,2,3,3,2,2,2
56,0,2,1,8,3,1,241,3,0,3,1,6,1,1,4257,4,0,1,18,3,3,80,1,19,3,3,2,2,2,2
27,0,2,1,11,1,1,1434,2,1,3,1,2,1,2,2099,0,0,0,14,3,2,80,0,6,3,4,5,0,1,4
32,0,2,1,3,4,3,966,3,0,3,2,4,1,2,6725,1,0,0,12,3,3,80,1,8,2,4,8,7,6,3
29,0,2,1,2,3,1,94,3,1,3,1,6,2,2,2703,0,0,0,23,4,4,80,1,6,3,3,5,4,0,4
55,0,2,0,26,4,4,1973,3,1,4,5,3,2,2,19636,4,0,1,18,3,1,80,1,35,0,3,10,9,1,4
40,0,2,1,15,3,1,1628,1,0,2,3,4,3,2,10435,1,0,0,13,3,4,80,2,18,2,3,18,15,14,12
32,0,0,1,5,4,5,1764,2,1,3,1,6,2,0,2718,2,0,0,14,3,2,80,0,12,3,3,7,7,0,7
34,0,2,2,15,2,3,1356,3,0,3,2,7,1,0,6125,1,0,0,12,3,4,80,0,10,6,4,10,8,9,6
52,0,2,1,1,4,1,259,3,1,2,5,3,3,2,19999,0,0,0,14,3,1,80,1,34,5,3,33,18,11,9
24,0,0,1,9,3,1,812,3,1,2,1,2,2,1,2694,1,0,0,11,3,3,80,3,1,4,3,1,0,0,0
36,0,2,2,11,4,2,2045,2,0,2,2,7,4,2,6652,4,0,0,13,3,1,80,1,8,2,2,6,3,0,0
46,0,2,2,10,3,2,580,3,0,2,3,7,4,2,9071,2,0,1,19,3,3,80,1,15,3,3,3,2,1,2
57,0,2,1,24,2,1,223,3,1,4,3,0,4,1,9439,3,0,1,16,3,2,80,1,12,2,1,5,3,1,4
47,1,0,1,29,4,1,376,1,1,3,3,3,2,2,11849,1,0,1,12,3,4,80,1,10,2,2,10,7,9,9
31,0,2,1,2,4,1,426,3,1,3,1,6,4,1,2695,0,0,1,18,3,2,80,1,3,2,1,2,2,2,2
41,0,2,2,2,5,1,625,2,0,3,4,3,1,2,16595,7,0,0,16,3,2,80,1,22,2,3,18,16,11,8
55,0,2,2,1,2,1,106,1,1,3,3,7,4,2,10239,3,0,0,14,3,4,80,1,24,4,3,1,0,1,0
45,1,1,2,26,4,1,684,1,0,3,2,7,1,2,4286,2,0,0,14,3,4,80,2,5,4,3,1,1,0,0
23,0,2,2,2,1,5,113,3,1,3,1,8,1,1,2322,3,0,0,13,3,3,80,1,3,3,3,0,0,0,0
49,0,0,1,18,4,1,275,4,1,3,2,4,4,1,6804,1,0,1,15,3,1,80,2,7,0,3,7,7,1,7
42,0,2,1,8,3,1,1860,4,1,3,1,2,3,0,3968,4,0,0,13,3,4,80,0,8,3,3,0,0,0,0
35,0,2,1,16,3,1,586,4,1,3,3,0,3,2,7632,4,0,1,12,3,3,80,0,10,2,3,8,7,0,0
37,0,1,1,11,3,0,306,2,1,3,3,5,4,1,12185,1,0,1,14,3,3,80,3,10,1,3,10,8,0,7
32,0,2,2,8,3,3,1304,3,1,4,2,7,4,2,6209,1,0,0,15,3,3,80,2,10,4,4,10,7,0,8
34,1,1,1,9,4,1,1807,4,1,3,2,2,1,2,5346,4,0,0,17,3,3,80,1,11,3,2,7,1,0,7
31,0,1,1,3,4,3,337,2,1,3,3,5,3,1,13675,9,0,0,12,3,1,80,1,9,3,3,2,2,2,2
21,0,2,1,15,2,1,30,3,1,3,1,6,4,0,1232,1,0,0,14,3,4,80,0,0,6,3,0,0,0,0
31,0,2,2,7,3,2,438,4,1,3,2,7,4,1,7547,4,0,0,12,3,4,80,3,13,3,3,7,7,1,7
34,0,1,1,15,3,3,1485,2,1,3,4,5,1,1,17007,7,0,0,14,3,4,80,2,16,3,2,14,8,6,9
42,0,2,1,18,4,1,1998,4,1,3,2,6,1,1,5410,6,0,1,17,3,3,80,1,9,3,2,4,3,1,2
38,0,2,2,9,3,2,893,2,1,2,1,8,2,2,2899,0,0,0,19,3,4,80,1,3,3,3,2,2,1,2
46,0,2,2,3,1,2,1124,1,1,3,4,3,3,2,17465,3,0,0,12,3,4,80,1,23,3,3,12,9,4,9
32,0,2,1,2,3,3,471,3,0,3,1,2,2,2,2370,1,0,0,13,3,3,80,1,8,4,3,8,0,0,7
32,0,2,1,5,2,1,1555,4,0,2,2,6,2,2,5878,3,0,0,12,3,1,80,1,12,2,3,7,1,2,5
51,0,2,2,26,4,2,851,1,0,3,4,3,3,2,16307,2,0,0,14,3,3,80,1,29,2,2,20,6,4,17
56,0,2,1,1,2,1,1441,1,0,3,1,6,1,2,2066,2,0,0,22,4,4,80,1,5,3,4,3,2,1,0
54,0,2,0,19,4,3,698,3,1,3,3,1,2,2,10725,2,0,0,15,3,3,80,1,16,1,4,9,7,7,1
51,1,1,1,8,4,1,179,1,1,1,3,4,4,0,10650,2,0,0,15,3,4,80,0,18,2,3,4,2,0,3
36,0,2,1,10,3,1,1790,4,1,3,3,0,1,2,8321,7,0,1,13,3,4,80,1,15,1,3,12,8,5,7
27,0,2,2,8,4,2,458,2,0,3,2,7,2,2,6214,1,0,0,18,3,1,80,1,8,3,3,8,7,0,7
42,0,2,1,2,2,3,1109,4,1,3,4,3,1,2,17665,0,0,0,17,3,4,80,1,23,3,3,22,6,13,7
31,0,2,2,5,4,1,1673,1,0,3,2,7,4,2,5476,1,0,0,11,3,1,80,2,10,2,3,10,0,0,2
44,0,0,1,5,3,1,1471,3,1,2,1,2,3,0,3162,3,0,0,14,3,4,80,0,7,5,3,5,2,0,3
28,0,1,2,7,3,1,1507,3,1,3,2,7,1,0,4898,0,0,0,14,3,4,80,0,5,5,3,4,2,1,3
34,1,1,2,6,2,2,555,4,0,1,1,8,3,1,2351,0,0,0,16,3,4,80,1,3,3,2,2,2,1,0
27,0,2,1,1,2,3,497,4,1,3,1,2,2,1,3816,1,0,0,11,3,2,80,1,5,2,3,5,2,0,4
36,0,2,2,3,3,3,2024,1,0,2,3,7,4,2,7644,0,0,0,19,3,3,80,2,10,2,3,9,7,3,4
41,1,1,2,4,3,2,488,1,1,3,2,7,2,0,9355,1,0,0,18,3,3,80,0,8,5,3,8,7,7,7
27,0,2,1,16,4,5,1001,3,0,3,1,2,2,2,2811,9,0,0,14,3,2,80,1,4,2,3,2,2,2,2
29,0,2,1,23,3,1,495,4,1,3,1,6,4,0,2201,9,0,0,16,3,4,80,0,6,4,3,3,2,1,2
35,0,2,1,6,1,1,1291,3,1,3,1,6,3,2,3506,0,0,1,14,3,4,80,0,4,3,3,3,2,2,2
22,1,2,1,3,1,1,926,2,0,3,2,4,3,2,4171,0,0,1,19,3,1,80,1,4,3,4,3,2,0,2
58,0,2,1,5,3,5,940,3,0,2,3,0,2,1,10552,2,0,1,13,3,4,80,1,24,3,3,6,0,0,4
33,0,2,1,8,5,1,1515,4,1,3,2,0,3,0,6388,2,0,1,17,3,1,80,0,14,6,3,0,0,0,0
22,1,1,1,3,4,1,1203,3,1,2,1,6,4,2,2853,0,0,1,11,3,2,80,1,1,5,3,0,0,0,0
27,0,2,1,9,3,3,260,4,0,3,1,6,2,0,2279,1,0,0,16,3,4,80,0,7,2,2,7,7,0,3
51,0,2,1,9,4,1,116,4,1,3,1,2,4,2,2075,3,0,0,23,4,2,80,2,10,4,3,4,2,0,3
36,0,2,1,1,3,0,823,3,0,3,2,4,2,2,5228,0,0,0,15,3,1,80,1,10,2,3,9,7,0,5
33,1,2,1,10,1,3,584,1,1,1,1,2,4,1,3408,7,0,0,13,3,1,80,3,8,2,3,4,3,1,3
39,0,2,1,1,3,3,417,3,1,4,3,0,4,1,9613,0,0,0,17,3,1,80,3,19,5,2,18,10,3,7
40,0,2,1,8,2,1,1724,2,0,3,2,4,1,2,6516,2,0,1,16,3,2,80,1,18,3,3,1,0,0,0
39,0,2,1,3,2,3,1627,3,1,2,2,2,3,1,3069,0,0,0,15,3,4,80,1,11,3,3,10,8,0,7
28,1,2,1,2,4,1,364,1,1,3,1,2,3,0,3485,2,0,0,11,3,3,80,0,5,5,1,0,0,0,0
29,0,2,1,21,4,1,20,2,0,4,3,4,1,1,9980,1,0,0,11,3,3,80,1,10,1,3,10,9,8,8
31,0,2,1,11,4,1,895,4,1,3,1,6,4,2,2356,3,0,1,19,3,2,80,1,8,2,3,6,4,0,2
46,0,2,1,1,4,3,1069,4,1,3,5,5,4,1,19627,9,0,0,17,3,4,80,2,23,0,3,2,2,2,2
24,0,1,0,10,3,3,1746,1,1,3,1,1,4,2,2145,0,0,0,14,3,4,80,1,3,2,3,2,2,2,1
36,0,2,1,3,2,1,155,1,0,3,1,2,4,1,2835,5,0,0,22,4,1,80,1,7,2,3,1,0,0,0
34,0,1,1,2,1,1,256,4,1,2,2,4,3,2,9547,1,0,0,17,3,3,80,0,10,2,2,10,9,1,9
41,0,2,1,9,4,1,1772,3,1,3,1,2,1,1,2289,1,0,0,20,4,2,80,2,5,2,3,5,3,0,4
40,0,2,1,2,3,3,521,2,0,2,2,2,3,2,3448,6,0,0,22,4,2,80,1,20,3,3,1,0,0,0
44,1,2,1,3,3,1,1333,1,1,3,1,2,1,2,2362,4,0,0,12,3,3,80,0,10,4,4,3,2,1,2
31,0,2,1,26,1,1,16,1,1,3,1,6,3,1,2911,1,0,0,17,3,4,80,1,5,1,2,5,2,4,3
38,0,1,1,2,4,1,803,1,0,4,2,4,1,0,5980,6,0,1,12,3,4,80,0,17,2,3,15,7,4,12
28,0,2,1,10,3,0,1097,3,0,3,2,6,3,0,3660,3,0,0,13,3,4,80,0,10,4,4,8,7,1,7
55,0,2,1,2,2,3,1336,4,0,1,5,3,3,2,19187,4,0,0,14,3,4,80,1,23,5,3,19,9,9,11
35,0,2,1,8,1,1,63,4,1,4,1,2,4,2,2269,1,0,0,19,3,4,80,0,1,2,3,1,0,0,1
54,0,2,1,5,2,3,522,1,1,3,5,5,1,2,19406,4,0,0,11,3,3,80,1,24,4,2,4,2,1,2
28,1,2,1,1,2,1,741,1,0,1,1,6,2,0,2216,7,0,1,13,3,4,80,0,10,4,3,7,7,3,7
34,0,2,2,8,2,1,808,3,0,3,2,7,1,2,6500,5,0,0,17,3,2,80,1,6,1,3,3,2,1,2
38,0,2,2,1,3,1,1961,1,1,2,1,8,1,0,2858,4,0,0,14,3,1,80,0,20,3,2,1,0,0,0
29,1,2,1,18,1,3,315,3,1,2,1,6,4,0,2389,1,0,1,13,3,3,80,0,4,3,2,4,3,0,1
35,0,2,1,1,4,1,826,4,0,4,1,6,3,0,2506,3,0,0,13,3,3,80,0,7,0,3,2,2,2,2
38,0,2,1,15,2,1,461,3,1,2,3,5,4,1,11510,0,0,1,14,3,2,80,1,12,3,3,11,10,2,9
31,0,2,2,2,2,1,1996,1,1,3,1,8,3,2,3067,0,0,0,19,3,3,80,1,3,1,3,2,2,1,2
28,0,2,1,21,3,3,221,3,1,3,1,6,4,2,2713,1,0,0,11,3,3,80,1,5,2,1,5,2,0,2
35,0,1,1,2,4,3,1704,1,1,2,1,6,4,0,4930,0,0,1,14,3,3,80,0,6,2,4,5,4,1,4
55,0,2,1,4,4,1,1501,4,1,3,2,0,3,2,4035,0,0,1,16,3,2,80,0,4,2,3,3,2,1,2
36,0,2,2,2,4,1,1556,3,1,3,1,8,4,0,2644,3,0,1,21,4,4,80,0,7,3,2,3,2,1,2
47,0,0,2,2,4,2,1731,3,1,3,2,7,2,2,4978,7,0,0,11,3,4,80,1,4,3,1,1,0,0,0
52,0,0,1,19,4,3,791,4,1,3,1,6,4,2,4258,0,0,0,18,3,1,80,1,5,3,3,4,3,1,2
34,1,0,1,16,4,5,1905,4,1,1,1,6,1,2,2307,1,0,1,23,4,2,80,1,5,2,3,5,2,3,0
36,0,2,2,16,4,2,1436,3,0,2,2,7,1,2,5647,4,0,0,13,3,1,80,2,11,3,2,3,2,0,2
32,0,2,1,1,3,3,78,1,1,3,2,4,4,2,6162,1,0,1,22,4,2,80,1,9,3,3,9,8,7,8
37,0,0,1,5,2,5,1440,3,1,4,1,2,3,0,3500,0,0,0,14,3,1,80,0,7,2,1,6,5,1,3
36,0,1,2,11,2,5,154,2,0,3,3,7,4,2,9738,0,0,0,14,3,3,80,1,10,6,3,9,7,2,8
36,0,2,1,6,4,1,1221,3,1,1,1,2,3,1,2741,1,0,0,14,3,3,80,1,7,4,3,7,7,1,7
45,0,2,1,8,4,0,452,4,1,3,2,6,4,2,3697,9,0,0,14,3,1,80,2,12,3,3,10,9,9,8
24,1,2,2,1,1,5,554,1,0,3,1,8,2,0,3202,1,0,1,16,3,2,80,0,6,4,3,5,3,1,4
39,0,2,1,1,4,3,332,3,0,3,1,2,3,1,2232,7,0,0,14,3,3,80,3,7,1,3,3,2,1,2
42,0,0,1,21,2,3,270,3,0,3,2,4,3,1,5265,2,0,0,16,3,2,80,1,11,5,3,5,3,0,2
41,0,2,2,6,3,2,1708,4,1,3,3,7,3,0,9241,1,0,0,12,3,2,80,0,10,3,3,10,8,8,7
53,0,2,1,2,3,3,1472,4,1,4,4,5,2,0,16598,4,0,0,12,3,2,80,0,35,2,2,9,8,8,8
36,0,0,1,8,3,1,742,1,0,4,3,5,1,2,11713,9,0,0,14,3,1,80,1,10,2,3,8,7,0,5
29,0,2,1,15,1,1,1202,2,0,1,1,6,4,2,2168,0,0,1,18,3,1,80,1,6,2,2,5,4,1,3
27,0,2,1,6,3,1,1162,4,1,2,1,6,3,2,2539,1,0,0,13,3,3,80,1,4,0,3,4,2,2,2
30,0,2,0,1,3,1,1499,3,1,3,1,1,3,1,2064,0,0,0,21,4,1,80,1,6,3,4,5,3,1,3
53,0,2,2,1,1,3,682,4,0,3,2,7,1,0,8381,7,0,0,20,4,4,80,0,18,2,4,14,7,8,10
42,0,2,1,29,3,3,1148,2,1,1,2,2,4,0,4272,4,0,0,19,3,1,80,0,16,3,3,1,0,0,0
42,0,2,1,4,2,5,319,3,1,3,5,3,4,2,19232,1,0,0,11,3,4,80,0,22,3,3,22,17,11,15
34,0,2,1,2,4,1,339,4,1,2,2,4,1,2,5957,6,0,0,13,3,2,80,1,13,3,3,11,9,5,9
44,0,2,0,1,4,1,665,1,0,2,2,1,3,0,5985,4,0,0,11,3,2,80,0,10,1,4,2,2,0,2
29,1,2,1,10,3,1,994,4,0,2,1,6,1,0,2404,6,0,1,20,4,3,80,0,3,5,3,0,0,0,0
28,0,2,1,1,3,1,1799,3,1,3,1,6,4,2,2044,1,0,0,11,3,3,80,1,5,6,4,5,3,0,3
36,0,2,1,14,1,1,924,3,1,3,2,0,4,2,6586,0,0,1,17,3,1,80,1,17,2,2,16,8,4,11
29,0,0,2,2,3,1,469,4,1,3,2,7,3,2,4649,1,0,0,14,3,1,80,1,4,3,2,4,3,0,2
49,0,2,1,4,2,3,1256,1,1,2,5,3,3,2,18711,2,0,0,13,3,3,80,1,23,2,4,1,0,0,0
32,0,2,2,2,1,2,1396,3,1,3,2,7,2,2,4078,0,0,1,13,3,1,80,3,4,3,2,3,2,1,2
39,1,2,1,6,3,3,932,4,1,3,1,2,1,2,2404,7,0,1,21,4,4,80,0,8,2,1,2,2,2,2
29,0,1,2,20,3,5,974,3,0,3,1,8,4,2,2157,1,0,0,15,3,2,80,1,3,5,3,3,1,0,2
32,0,1,1,2,2,1,8,4,1,3,1,2,4,0,3068,0,0,0,13,3,3,80,0,8,2,2,7,7,3,6
27,0,2,1,8,3,3,1751,3,0,3,1,6,4,0,3445,1,0,0,11,3,3,80,0,6,5,2,6,2,1,4
26,0,2,1,7,3,0,1417,3,1,4,1,2,1,0,3578,0,0,0,12,3,4,80,0,8,2,3,7,7,0,7
46,0,2,2,2,3,2,1204,3,0,3,4,3,1,2,17048,8,0,0,23,4,1,80,0,28,2,3,26,15,15,9
26,0,2,2,28,2,2,641,1,1,3,2,7,2,2,6272,1,0,0,20,4,4,80,2,6,5,4,5,3,1,4
30,0,2,1,16,3,1,1763,3,1,4,2,0,3,2,5294,3,0,0,16,3,3,80,1,10,3,3,7,0,1,7
41,0,2,2,6,3,1,298,4,0,3,3,3,4,0,13591,3,0,1,18,3,3,80,0,16,3,3,1,0,0,0
46,0,2,2,3,3,1,1527,3,0,3,4,3,2,2,16606,8,0,0,12,3,4,80,1,23,2,4,13,12,5,1
35,0,2,2,7,1,1,1492,4,1,3,1,8,3,2,2404,1,0,0,13,3,1,80,1,1,3,3,1,0,0,0
51,0,2,2,14,2,1,500,3,0,3,2,7,4,2,4936,4,0,0,11,3,3,80,1,18,2,2,7,7,0,7
48,0,2,1,6,3,1,1022,1,1,2,2,0,3,0,4240,2,0,0,13,3,4,80,0,19,0,3,2,2,2,2
48,0,2,1,2,2,5,1258,4,1,4,1,2,2,0,2559,5,0,0,11,3,3,80,0,7,4,2,1,0,0,0
22,0,0,1,16,2,3,22,4,1,4,1,2,4,1,2935,1,0,1,13,3,2,80,2,1,2,2,1,0,0,0
27,0,2,1,17,3,5,233,3,1,3,1,6,2,2,3058,0,0,1,16,3,4,80,1,6,3,2,5,2,1,1
37,0,2,1,13,3,3,1543,1,1,3,2,6,4,2,4285,1,0,0,17,3,1,80,0,10,2,3,10,8,3,7
48,0,2,1,20,4,3,945,4,1,3,1,6,3,2,2259,4,0,0,17,3,1,80,2,13,2,2,0,0,0,0
53,0,2,1,13,2,3,250,4,0,4,2,4,1,1,4450,1,0,0,11,3,3,80,2,5,3,3,4,2,1,3
42,0,2,2,4,4,2,1171,2,1,3,2,7,1,0,5155,7,0,0,13,3,4,80,0,9,3,4,6,4,1,5
32,1,1,1,16,1,1,33,2,0,1,1,6,1,0,3919,1,0,1,22,4,2,80,0,10,5,3,10,2,6,7
37,0,2,2,9,2,2,1787,2,1,2,2,7,2,2,4189,1,0,0,14,3,1,80,2,5,2,3,5,2,0,3
26,1,2,2,4,4,2,401,4,1,2,2,7,4,0,5828,1,0,1,12,3,2,80,0,8,0,3,8,7,7,4
52,0,2,1,8,4,0,1409,3,0,3,1,2,1,2,2950,9,0,0,13,3,3,80,0,12,2,1,5,4,0,4
38,0,2,1,3,5,5,193,4,0,3,2,6,3,0,4317,3,0,1,20,4,2,80,0,19,2,3,3,2,2,2
50,0,2,1,10,3,5,491,4,1,2,3,0,4,0,10496,6,0,0,15,3,4,80,0,20,2,3,4,3,1,3
29,1,2,0,13,3,4,1844,1,1,2,1,1,1,1,2335,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0
29,0,2,1,7,3,1,1260,3,1,3,2,0,4,1,6623,1,0,1,11,3,2,80,2,6,2,3,6,0,1,0
31,0,2,2,7,3,1,613,3,1,2,3,3,4,1,11557,9,0,0,21,4,3,80,1,10,3,2,5,4,0,1
37,0,2,1,14,3,1,515,4,0,3,1,2,1,1,3034,1,0,0,12,3,3,80,1,18,2,2,18,7,12,17
33,0,2,1,28,4,1,1549,2,1,3,2,2,3,2,5207,1,0,1,12,3,2,80,1,15,3,3,15,14,5,7
43,0,1,1,21,3,3,525,4,1,3,1,2,4,2,2258,7,0,0,20,4,1,80,1,8,1,3,3,2,1,2
35,1,2,2,4,3,5,1100,4,1,3,3,7,1,0,9582,0,0,1,22,4,1,80,0,9,2,3,8,7,4,7
35,0,0,1,8,4,1,1630,3,0,3,2,0,3,2,4148,1,0,0,12,3,4,80,1,15,5,3,14,11,2,9
45,0,2,2,2,2,5,783,2,1,1,2,8,3,0,6632,0,0,0,13,3,1,80,0,9,3,3,8,7,3,1
37,0,1,2,1,4,3,1700,3,1,1,2,7,4,1,9525,1,0,0,14,3,3,80,2,6,2,2,6,3,1,3
43,0,2,1,8,3,1,920,1,0,3,2,4,2,1,4765,4,0,0,21,4,3,80,1,4,2,4,1,0,0,0
49,0,2,1,5,4,5,1473,1,1,3,2,0,3,2,6651,2,0,0,14,3,2,80,1,20,0,2,3,2,1,2
38,0,0,2,10,3,5,983,3,0,3,2,7,4,0,5666,1,0,1,13,3,2,80,0,6,1,3,5,3,1,3
44,0,2,1,9,2,1,913,2,1,3,1,6,1,2,2559,1,0,1,13,3,4,80,0,8,0,3,8,7,7,1
29,0,2,1,6,1,3,1192,2,0,3,1,2,4,2,3131,1,0,0,13,3,1,80,1,10,5,3,10,8,0,8
49,0,2,2,11,4,2,1757,4,0,3,2,7,4,0,4507,3,0,0,12,3,3,80,0,8,1,4,5,1,0,4
31,1,1,1,2,3,1,1464,2,1,3,1,2,4,2,3722,6,0,1,13,3,3,80,1,7,2,1,2,2,2,2
