Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_0,Department_1,Department_2,EducationField_0,EducationField_1,EducationField_2,EducationField_3,EducationField_4,EducationField_5,JobRole_0,JobRole_1,JobRole_2,JobRole_3,JobRole_4,JobRole_5,JobRole_6,JobRole_7,JobRole_8
35,0,1,4,4,1185,4,1,2,1,4,2,2376,1,0,13,3,2,1,2,2,4,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,2,3,2,445,4,0,3,2,3,2,5238,4,1,18,3,1,0,12,3,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
28,0,2,16,2,412,2,1,4,2,1,0,5661,0,0,19,3,3,0,9,2,3,8,3,0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25,0,2,13,1,645,2,1,3,1,3,2,2096,1,0,11,3,3,0,7,1,3,7,4,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
29,0,2,9,4,1709,4,0,3,1,3,2,2974,9,0,17,3,3,1,9,2,3,5,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,0,0,23,2,1002,4,1,3,2,1,2,3633,1,1,15,3,3,1,9,2,3,9,8,0,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
37,0,2,10,2,715,4,1,4,1,4,0,4680,3,0,17,3,1,0,4,2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,2,28,3,1546,4,1,3,1,4,2,2132,4,0,20,4,4,1,8,3,3,5,4,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
33,0,0,2,3,1756,4,0,3,2,2,0,5147,8,0,15,3,4,0,13,2,2,11,7,1,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,0,2,1,5,683,2,1,3,1,4,2,2691,1,0,12,3,4,1,10,4,2,10,9,8,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
56,0,1,9,3,1071,1,0,3,1,3,2,2942,2,0,19,3,2,1,18,4,3,5,4,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,1,1,5,3,1017,2,0,3,1,2,0,2422,0,0,17,3,1,0,4,3,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
41,0,2,7,2,1025,4,0,3,2,3,0,5003,6,0,14,3,2,0,8,6,3,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49,0,2,6,1,1661,3,0,2,4,3,2,13966,2,1,19,3,2,1,30,3,3,15,11,2,12,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0,2,3,1,201,2,0,3,1,2,0,1483,1,0,14,3,4,0,1,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,0,2,11,2,1045,4,0,3,4,4,2,17650,3,0,13,3,2,1,26,4,4,9,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
44,0,0,17,3,1206,4,1,1,1,3,0,2290,2,0,13,3,4,0,6,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,2,10,3,766,4,1,3,1,2,1,2297,1,0,14,3,4,2,2,2,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,0,1,11,2,1137,4,1,3,2,4,1,4968,1,0,11,3,4,1,5,3,3,5,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,0,2,6,3,769,4,1,3,2,4,0,2450,2,0,17,3,4,0,19,4,3,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21,1,1,10,2,1279,1,0,2,1,3,0,2625,1,0,20,4,3,0,2,2,1,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
26,0,1,6,3,1918,3,1,4,1,4,2,2544,0,0,18,3,1,1,8,3,3,7,7,7,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,0,7,4,487,3,0,3,2,3,2,5258,2,0,14,3,3,0,7,2,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
47,0,2,2,2,820,3,0,3,4,4,2,16752,1,1,11,3,3,1,26,3,2,26,14,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,0,0,6,3,302,4,0,2,3,4,0,8865,6,0,12,3,4,0,23,2,3,19,7,12,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,0,2,2,3,2031,1,1,3,5,3,2,18880,5,0,11,3,1,0,24,2,2,22,6,4,14,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0,2,24,3,1173,4,1,3,1,2,0,3597,8,0,22,4,4,0,6,2,3,4,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
51,0,2,2,3,408,4,1,1,2,2,1,5482,5,0,18,3,4,1,13,3,3,4,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
40,0,1,2,4,1212,2,1,3,2,2,2,4327,5,0,12,3,4,3,5,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39,0,0,21,4,1929,1,0,1,2,3,2,5736,6,0,19,3,3,1,10,1,3,3,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,2,27,1,856,3,0,2,1,1,0,2559,1,0,11,3,4,0,6,3,2,6,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45,0,2,9,3,206,2,1,3,2,2,1,2348,8,0,18,3,3,1,20,2,1,17,9,0,15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,1,7,3,1362,1,0,4,2,1,2,4639,2,0,16,3,4,1,17,2,2,15,7,6,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,1,1,449,3,1,3,2,2,2,6349,0,1,13,3,4,1,6,0,3,5,4,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,1,1,12,4,648,2,1,2,1,1,2,2033,1,0,18,3,3,1,1,2,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,0,1,7,3,1114,4,0,3,2,2,2,4302,0,0,17,3,3,1,4,3,3,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,0,2,2,4,721,4,0,2,2,3,0,4553,1,0,11,3,1,0,20,4,3,20,7,11,10,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
30,0,2,8,2,1015,2,0,4,3,1,2,11416,0,1,12,3,3,3,9,4,2,8,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
44,0,2,2,3,1703,3,0,4,3,4,2,7879,1,1,19,3,2,1,9,2,3,8,7,6,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27,0,1,8,3,56,4,1,3,3,3,0,8726,1,0,15,3,4,0,9,0,3,9,8,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
35,0,2,10,3,1028,2,1,3,1,4,1,3917,1,0,20,4,1,1,3,4,2,3,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,1,2,16,4,394,1,1,3,1,2,1,2373,2,1,13,3,4,1,5,2,3,3,2,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
52,1,2,2,1,1038,1,0,1,5,4,2,19845,1,0,15,3,4,1,33,3,3,32,14,6,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
33,0,2,4,4,1502,1,0,2,1,2,2,3838,8,0,11,3,4,0,8,5,3,5,4,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
43,1,2,9,3,1188,1,0,1,2,3,0,5346,8,0,13,3,2,0,7,2,2,4,3,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48,0,1,4,5,1644,3,1,2,4,4,2,15202,2,0,25,4,2,1,23,3,3,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
44,0,2,5,3,1267,2,1,3,5,2,2,18213,7,0,11,3,3,1,26,5,3,22,9,3,10,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42,0,0,10,4,1854,3,1,3,1,3,2,2936,3,0,22,4,2,2,10,1,2,6,3,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34,0,0,4,4,523,3,0,3,2,3,2,6538,9,0,15,3,1,1,6,3,3,3,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
31,1,1,1,3,1331,4,0,3,1,2,0,2302,1,1,11,3,1,0,3,2,4,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,2,8,4,874,1,1,4,1,4,2,2818,2,1,24,4,3,1,10,2,2,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
33,0,0,17,3,992,4,1,3,4,3,0,17444,1,0,11,3,4,0,10,2,3,10,8,6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1,2,17,4,1405,4,0,3,1,3,0,2394,1,1,13,3,4,0,8,2,3,8,2,7,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,2,9,3,1344,4,1,3,3,4,1,8500,0,0,11,3,4,1,10,0,2,9,7,1,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29,0,1,2,1,1513,4,0,3,1,2,2,3180,0,0,13,3,3,3,4,3,3,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40,1,0,24,3,986,2,0,4,4,2,0,13194,4,1,16,3,4,0,22,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36,0,2,5,4,1651,2,0,3,3,1,2,8008,4,0,12,3,3,2,9,6,3,3,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35,0,2,2,3,49,4,0,3,1,4,2,2014,1,0,13,3,1,0,2,3,3,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,1,2,4,1,1106,4,1,3,1,4,2,3691,1,1,15,3,2,1,7,3,4,7,7,5,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
21,1,2,18,1,923,4,0,3,1,4,0,2693,1,0,19,3,1,0,1,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1,1,24,3,1928,3,1,4,1,1,0,1091,1,0,17,3,4,0,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
38,0,2,1,3,950,4,0,3,3,1,2,13582,1,0,13,3,2,1,15,3,3,15,12,5,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
39,0,1,2,4,343,3,0,3,3,3,0,10938,0,0,25,4,4,0,20,1,3,19,6,11,8,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,0,2,15,2,1666,3,1,2,4,3,2,17603,1,0,24,4,1,1,14,3,3,14,10,6,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,2,2,1,1992,4,1,3,1,3,1,3977,6,1,19,3,3,1,7,2,2,2,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,0,2,10,4,131,4,1,3,4,3,0,13872,0,0,13,3,3,0,38,1,2,37,10,1,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
42,0,2,14,2,936,3,0,2,2,3,0,6244,7,0,17,3,1,0,10,6,3,5,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,0,2,2,1,198,2,1,2,1,4,0,2720,0,0,13,3,4,0,6,3,3,5,3,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,0,2,9,4,2008,2,1,3,2,3,0,5098,1,0,19,3,2,0,10,5,3,10,7,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28,1,2,24,3,1604,3,1,3,1,2,2,2408,1,1,17,3,3,3,1,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27,0,2,10,3,1403,4,0,2,2,4,2,5769,1,1,11,3,4,0,6,3,3,6,2,4,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,0,1,10,2,733,4,1,3,3,1,1,8793,1,0,21,4,3,2,9,4,2,9,7,1,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,0,2,4,1,1815,3,0,3,3,3,1,10447,0,1,13,3,4,1,23,3,4,22,14,13,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
53,1,2,2,5,1572,3,0,2,3,4,2,10169,0,0,16,3,2,1,34,4,3,33,7,1,9,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
35,0,2,25,2,652,1,1,2,2,4,0,3681,4,0,14,3,4,0,9,3,3,3,2,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,0,0,7,3,1693,4,1,3,1,4,0,2570,1,0,20,4,3,0,7,5,3,7,7,5,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31,0,1,24,1,1736,4,0,3,2,4,0,5238,2,0,20,4,4,0,9,3,2,5,4,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
37,1,2,11,2,1033,1,0,1,2,2,2,4777,5,0,15,3,1,0,15,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48,0,1,22,3,1900,4,0,3,4,4,1,17174,3,0,11,3,2,1,24,3,3,22,17,4,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,0,1,12,3,174,3,0,3,3,4,0,9208,4,0,11,3,4,0,16,3,3,2,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,0,1,8,3,1937,4,0,2,2,2,1,2133,1,1,16,3,3,1,20,3,3,20,11,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30,1,2,22,3,1004,1,0,3,1,3,2,2132,4,1,11,3,2,0,7,2,3,5,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,2,1,4,996,4,0,3,1,4,1,2270,3,0,14,3,4,2,8,2,3,5,3,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
43,0,0,9,3,1813,1,1,3,1,3,0,2438,4,0,13,3,3,0,7,2,2,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,1,10,3,1143,4,0,3,1,2,1,3291,0,0,14,3,4,2,8,2,2,7,5,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0,2,2,2,981,3,1,3,4,3,1,14852,6,0,13,3,3,1,22,3,4,17,13,15,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
49,0,2,3,2,1509,3,0,2,2,1,2,4789,4,0,25,4,1,1,10,3,3,3,2,1,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47,0,2,4,3,1827,3,0,2,3,2,1,10333,8,1,12,3,3,1,28,4,3,22,11,14,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24,0,2,9,3,1707,3,1,4,1,3,2,4401,1,0,16,3,4,1,5,1,3,5,3,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
41,0,2,9,4,200,3,1,3,1,1,2,2238,2,0,21,4,4,1,7,2,3,5,0,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,1,4,1,467,2,1,3,2,3,0,2976,3,0,19,3,1,0,5,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32,0,2,4,2,330,3,0,3,1,2,2,3931,2,0,11,3,1,1,6,5,3,4,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,0,2,1,3,1952,3,1,3,1,1,0,2867,0,0,13,3,4,0,8,6,2,7,7,7,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35,0,2,1,4,100,3,1,2,2,1,0,4312,0,0,14,3,2,0,16,2,3,15,13,2,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,0,2,18,3,194,1,0,3,1,3,0,2632,1,0,14,3,3,0,5,4,2,5,4,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,2,29,4,1568,3,1,3,3,2,2,9250,3,0,12,3,2,1,9,3,3,4,2,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36,0,2,7,4,949,2,1,3,1,4,0,4678,2,0,18,3,3,0,8,6,3,6,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0,2,5,3,456,4,0,2,2,3,1,6118,1,0,13,3,3,3,10,2,3,10,9,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,0,2,3,3,1478,4,1,1,2,1,0,4759,3,0,18,3,4,0,15,2,3,13,9,3,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,0,2,8,4,1138,4,1,2,4,2,2,13120,6,0,17,3,2,1,22,3,3,9,8,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,0,2,19,4,1871,4,1,3,2,4,1,3902,8,0,14,3,2,3,7,2,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,2,6,3,1866,1,0,2,5,3,2,19392,7,0,13,3,4,0,21,2,3,16,12,6,14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
48,0,2,29,1,473,1,0,3,3,3,2,12504,3,0,21,4,2,1,15,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
41,0,0,10,2,599,4,1,3,2,4,0,6230,7,0,14,3,4,0,16,3,3,14,3,1,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29,1,2,1,4,2027,1,1,3,1,4,2,4787,9,1,14,3,2,3,4,3,4,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,0,2,1,3,1303,4,0,3,1,2,0,2096,1,0,18,3,4,0,2,3,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,0,0,26,2,1605,2,0,2,1,3,2,2814,1,1,14,3,2,0,4,2,2,4,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,1,2,18,5,1842,4,1,4,1,1,2,2956,0,0,17,3,3,0,2,4,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
49,0,1,10,4,396,3,0,3,5,1,0,18665,9,1,11,3,4,0,22,4,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
47,0,0,1,1,2000,3,0,3,3,2,2,11957,0,0,18,3,1,2,14,3,1,13,8,5,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
34,0,0,23,4,60,2,1,3,2,3,0,4568,0,0,20,4,3,0,10,2,3,9,5,8,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,0,1,1,4,1922,2,1,3,2,3,0,5399,4,0,12,3,3,0,12,3,3,4,2,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,0,2,16,3,1641,3,0,3,3,4,0,7945,6,1,15,3,4,0,18,2,2,4,2,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0,2,28,3,1317,4,0,3,4,1,2,16880,4,1,11,3,2,0,25,2,3,3,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
49,0,2,25,4,1617,3,0,3,1,1,2,3211,1,0,14,3,4,1,10,3,2,9,6,1,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
50,0,2,4,1,385,1,1,3,5,2,1,19144,3,0,14,3,1,2,28,4,2,10,4,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
25,0,2,1,3,350,1,0,3,2,3,2,4898,0,0,12,3,4,2,5,3,3,4,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43,0,2,4,4,1293,4,0,2,3,4,0,10231,3,0,14,3,4,0,23,3,4,21,7,15,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
45,0,2,2,3,834,2,0,2,1,3,0,2274,1,0,14,3,4,0,1,3,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,2,2,3,1281,3,0,3,2,1,0,4538,0,1,12,3,4,0,4,3,3,3,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30,1,1,26,4,299,3,0,2,2,1,0,6696,5,0,15,3,3,0,9,5,2,6,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,1,2,5,3,485,4,0,3,1,3,0,2851,1,1,13,3,2,0,1,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
34,0,2,3,2,847,3,1,3,1,4,2,3737,0,0,19,3,3,1,4,1,1,3,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
39,0,2,10,5,1618,2,1,3,2,1,2,5377,2,0,13,3,4,3,10,3,3,7,7,7,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
29,1,2,8,4,454,2,1,1,1,1,2,2119,1,1,11,3,4,0,7,4,2,7,7,0,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,0,2,6,4,691,2,1,1,2,4,0,6646,1,0,13,3,2,0,17,3,3,17,11,11,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1,1,23,3,590,2,0,3,3,1,1,9950,9,1,15,3,3,3,11,2,3,3,2,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,0,2,5,3,197,4,0,3,1,1,1,3204,5,0,14,3,4,1,8,3,3,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
29,1,2,1,3,300,3,1,3,1,3,0,2058,0,0,14,3,4,0,7,1,2,6,2,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45,0,2,2,3,606,4,1,3,2,2,2,4805,0,0,19,3,2,1,9,3,4,8,7,3,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,1,2,25,4,911,1,1,3,1,4,0,2795,1,1,24,4,3,0,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
28,0,2,9,3,377,4,1,3,1,4,2,2070,1,0,23,4,4,1,5,3,2,5,2,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42,0,1,5,2,591,2,1,3,1,3,2,2093,4,0,17,3,4,1,8,4,3,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,1,2,2,4,825,4,1,3,5,2,0,19246,7,1,12,3,4,0,40,2,3,31,15,13,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
32,1,2,2,4,1862,3,1,2,2,2,0,9907,7,1,12,3,3,0,7,3,2,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
33,1,2,15,1,582,2,1,3,3,3,2,13610,7,1,12,3,4,0,15,2,4,7,6,7,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,0,2,3,3,1863,1,0,4,4,1,1,13225,2,0,12,3,4,1,25,5,3,19,17,2,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,0,1,20,3,1812,3,1,3,2,4,1,4127,2,0,18,3,4,1,7,6,3,2,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
49,0,2,7,4,1484,3,1,3,3,2,1,10466,3,0,14,3,2,2,29,3,3,8,7,0,7,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
58,0,2,21,3,1938,4,0,3,4,4,2,17875,4,1,13,3,3,1,29,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
42,0,1,2,1,875,2,1,3,1,4,0,2515,5,1,14,3,4,0,8,2,3,2,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38,1,2,29,1,282,2,1,3,2,1,2,6673,7,1,19,3,2,0,17,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
40,1,2,22,2,492,3,1,2,2,3,2,6380,2,1,12,3,1,2,8,6,3,6,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
28,0,1,1,2,1927,3,1,2,2,4,2,6834,1,1,12,3,3,1,7,2,3,7,7,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36,0,2,2,4,1847,4,0,3,2,2,2,6962,4,1,22,4,4,1,15,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,0,0,2,2,1804,2,1,3,2,4,1,5762,2,0,14,3,3,1,15,6,3,7,7,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
31,0,2,8,2,1453,1,1,3,3,4,1,10793,1,0,18,3,1,1,13,5,3,13,7,9,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
40,0,2,14,2,1598,4,0,3,2,1,2,4639,1,0,15,3,3,1,5,2,3,5,4,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,0,1,10,4,1853,4,1,3,2,4,0,4648,8,0,13,3,3,0,4,2,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38,0,2,2,2,1355,2,0,3,2,1,1,6893,3,0,15,3,4,1,11,3,3,7,7,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
53,0,2,7,3,730,3,1,4,4,3,2,14814,3,0,19,3,3,0,32,3,3,5,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
43,0,2,8,4,526,3,0,3,2,3,1,4522,4,1,14,3,4,0,8,3,3,5,2,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
